shipment_id,order_id,warehouse_id,carrier,shipment_date,delivery_date,shipping_status,shipping_cost
SHP00055230,ORD00058220,WH010,XpressBees,2025-09-07 16:58:39,,IN_TRANSIT,312.0
SHP00055231,ORD00058221,WH001,DHL,2026-02-22 18:47:31,2026-02-28 18:47:31,DELIVERED,393.31
SHP00055232,ORD00058222,WH009,DTDC,2025-10-21 09:15:56,2025-10-30 09:15:56,DELIVERED,1108.49
SHP00055233,ORD00058223,WH003,DHL,2025-04-04 08:40:15,2025-04-09 08:40:15,DELIVERED,257.62
SHP00055234,ORD00058224,WH007,DHL,2025-07-18 11:48:17,2025-07-20 11:48:17,DELIVERED,1172.67
SHP00055235,ORD00058225,WH004,DHL,2025-10-22 01:02:20,,IN_TRANSIT,708.71
SHP00055236,ORD00058227,WH010,DHL,2025-02-22 17:21:57,2025-03-01 17:21:57,DELIVERED,1414.94
SHP00055237,ORD00058228,WH001,Ecom Express,2025-07-04 20:08:45,2025-07-10 20:08:45,DELAYED,261.19
SHP00055238,ORD00058229,WH002,BlueDart,2026-08-04 09:34:58,2026-08-06 09:34:58,DELIVERED,700.89
SHP00055239,ORD00058230,WH005,XpressBees,2025-04-18 14:46:09,2025-04-22 14:46:09,DELIVERED,720.52
SHP00055240,ORD00058232,WH009,DTDC,2026-06-03 12:20:26,2026-06-06 12:20:26,DELIVERED,494.27
SHP00055241,ORD00058233,WH008,DHL,2026-01-02 23:49:33,2026-01-09 23:49:33,DELIVERED,177.56
SHP00055242,ORD00058234,WH006,Delhivery,2026-03-11 10:54:09,2026-03-13 10:54:09,DELIVERED,1454.75
SHP00055243,ORD00058235,WH001,Ecom Express,2026-03-30 09:05:25,2026-04-04 09:05:25,DELIVERED,786.99
SHP00055244,ORD00058236,WH010,DHL,2026-03-29 23:34:14,,IN_TRANSIT,695.79
SHP00055245,ORD00058237,WH002,BlueDart,2026-07-24 14:54:00,2026-07-27 14:54:00,DELAYED,1412.86
SHP00055246,ORD00058238,WH005,DTDC,2025-02-09 14:23:55,2025-02-11 14:23:55,DELIVERED,1206.0
SHP00055247,ORD00058239,WH010,FedEx,2026-05-11 05:33:01,,CANCELLED,1301.86
SHP00055248,ORD00058240,WH006,XpressBees,2025-10-01 09:38:00,2025-10-09 09:38:00,DELIVERED,663.81
SHP00055249,ORD00058241,WH010,Delhivery,2026-04-28 15:26:16,2026-05-04 15:26:16,DELIVERED,106.86
SHP00055250,ORD00058242,WH005,Delhivery,2026-02-24 13:01:51,2026-03-04 13:01:51,DELIVERED,833.07
SHP00055251,ORD00058243,WH002,Ecom Express,2026-01-06 02:53:28,2026-01-08 02:53:28,DELIVERED,1224.59
SHP00055252,ORD00058244,WH001,DTDC,2025-03-03 22:01:53,2025-03-13 22:01:53,DELIVERED,704.09
SHP00055253,ORD00058245,WH010,FedEx,2025-10-20 08:32:15,2025-10-25 08:32:15,DELAYED,1010.78
SHP00055254,ORD00058246,WH005,XpressBees,2025-09-08 15:25:17,2025-09-15 15:25:17,DELIVERED,1283.77
SHP00055255,ORD00058247,WH003,Ecom Express,2025-02-16 09:47:56,2025-02-24 09:47:56,DELIVERED,1311.91
SHP00055256,ORD00058248,WH002,DTDC,2026-06-19 23:52:33,,IN_TRANSIT,460.18
SHP00055257,ORD00058249,WH001,Delhivery,2025-06-03 09:49:04,,IN_TRANSIT,835.6
SHP00055258,ORD00058250,WH003,XpressBees,2025-11-13 23:36:19,,IN_TRANSIT,110.14
SHP00055259,ORD00058251,WH005,Ecom Express,2025-06-05 21:40:15,2025-06-11 21:40:15,DELIVERED,651.73
SHP00055260,ORD00058252,WH004,FedEx,2025-06-16 03:53:16,2025-06-17 03:53:16,DELAYED,807.5
SHP00055261,ORD00058254,WH010,Ecom Express,2026-03-24 12:46:29,2026-04-02 12:46:29,DELAYED,251.49
SHP00055262,ORD00058255,WH003,FedEx,2025-03-21 18:59:36,2025-03-26 18:59:36,DELIVERED,447.55
SHP00055263,ORD00058256,WH005,BlueDart,2025-10-25 23:41:54,,IN_TRANSIT,895.45
SHP00055264,ORD00058257,WH001,XpressBees,2026-01-19 20:13:37,,IN_TRANSIT,544.65
SHP00055265,ORD00058258,WH008,Ecom Express,2025-10-24 22:50:06,2025-10-30 22:50:06,DELIVERED,197.81
SHP00055266,ORD00058259,WH008,BlueDart,2026-03-30 03:24:12,,CANCELLED,1442.93
SHP00055267,ORD00058260,WH009,Delhivery,2026-06-19 09:00:07,2026-06-22 09:00:07,DELIVERED,710.98
SHP00055268,ORD00058261,WH001,DHL,2026-04-20 05:24:01,,CANCELLED,663.88
SHP00055269,ORD00058262,WH004,XpressBees,2025-06-23 13:34:12,2025-07-01 13:34:12,DELIVERED,452.63
SHP00055270,ORD00058263,WH003,Ecom Express,2025-03-29 17:31:32,2025-04-02 17:31:32,DELIVERED,1443.67
SHP00055271,ORD00058264,WH005,DTDC,2026-02-09 12:36:19,2026-02-19 12:36:19,DELIVERED,276.83
SHP00055272,ORD00058265,WH008,DTDC,2026-01-11 13:31:13,2026-01-12 13:31:13,DELIVERED,787.13
SHP00055273,ORD00058266,WH010,XpressBees,2025-11-30 15:22:21,2025-12-10 15:22:21,DELIVERED,120.43
SHP00055274,ORD00058267,WH009,Delhivery,2025-05-07 21:35:24,,IN_TRANSIT,86.75
SHP00055275,ORD00058268,WH008,DTDC,2025-05-13 08:25:38,2025-05-21 08:25:38,DELIVERED,95.27
SHP00055276,ORD00058269,WH001,DTDC,2025-07-22 03:41:39,2025-07-28 03:41:39,DELIVERED,768.58
SHP00055277,ORD00058270,WH006,Ecom Express,2025-02-02 21:26:22,2025-02-11 21:26:22,DELIVERED,692.91
SHP00055278,ORD00058271,WH008,DTDC,2026-01-31 05:14:31,,IN_TRANSIT,622.14
SHP00055279,ORD00058272,WH008,FedEx,2025-08-24 00:10:10,2025-09-01 00:10:10,DELIVERED,943.32
SHP00055280,ORD00058273,WH010,FedEx,2026-03-19 18:50:08,2026-03-27 18:50:08,DELIVERED,828.59
SHP00055281,ORD00058274,WH006,DHL,2025-02-28 04:59:51,,IN_TRANSIT,488.37
SHP00055282,ORD00058275,WH009,Ecom Express,2025-06-09 06:04:20,2025-06-19 06:04:20,DELIVERED,505.5
SHP00055283,ORD00058276,WH008,DTDC,2026-03-31 19:53:50,,IN_TRANSIT,479.34
SHP00055284,ORD00058277,WH009,XpressBees,2025-07-21 00:57:10,2025-07-31 00:57:10,DELIVERED,785.6
SHP00055285,ORD00058278,WH001,XpressBees,2026-05-27 03:24:29,2026-06-02 03:24:29,DELIVERED,215.84
SHP00055286,ORD00058279,WH003,BlueDart,2026-02-12 23:33:02,2026-02-13 23:33:02,DELIVERED,698.89
SHP00055287,ORD00058280,WH005,Ecom Express,2025-02-24 14:05:37,2025-03-05 14:05:37,DELIVERED,737.85
SHP00055288,ORD00058281,WH008,DTDC,2026-04-03 09:28:43,2026-04-08 09:28:43,DELIVERED,1476.18
SHP00055289,ORD00058283,WH004,DHL,2025-11-09 04:03:11,2025-11-15 04:03:11,DELIVERED,1020.98
SHP00055290,ORD00058284,WH003,XpressBees,2026-01-29 16:22:01,2026-02-02 16:22:01,DELIVERED,1162.28
SHP00055291,ORD00058285,WH010,DTDC,2025-09-17 02:26:17,2025-09-22 02:26:17,DELIVERED,1081.52
SHP00055292,ORD00058286,WH001,BlueDart,2026-01-24 05:05:40,,IN_TRANSIT,283.98
SHP00055293,ORD00058287,WH010,FedEx,2025-10-02 03:34:05,2025-10-11 03:34:05,DELIVERED,1351.84
SHP00055294,ORD00058288,WH008,DTDC,2025-02-25 04:28:28,2025-03-01 04:28:28,DELAYED,837.25
SHP00055295,ORD00058289,WH004,Delhivery,2026-02-28 10:37:07,,DELIVERED,95.44
SHP00055296,ORD00058290,WH003,Ecom Express,2026-05-08 11:55:45,2026-05-16 11:55:45,DELIVERED,148.21
SHP00055297,ORD00058291,WH003,Ecom Express,2025-12-03 23:59:36,2025-12-06 23:59:36,DELIVERED,677.99
SHP00055298,ORD00058292,WH005,XpressBees,2025-04-26 04:22:40,2025-05-06 04:22:40,DELIVERED,1191.19
SHP00055299,ORD00058293,WH004,Ecom Express,2025-04-26 12:16:59,2025-04-28 12:16:59,DELIVERED,1415.43
SHP00055300,ORD00058294,WH009,DTDC,2025-03-11 14:10:10,2025-03-18 14:10:10,DELIVERED,809.31
SHP00055301,ORD00058295,WH007,Ecom Express,2026-01-20 04:46:10,2026-01-23 04:46:10,DELIVERED,872.04
SHP00055302,ORD00058296,WH010,FedEx,2026-04-13 07:28:24,2026-04-20 07:28:24,DELIVERED,237.78
SHP00055303,ORD00058297,WH001,FedEx,2025-10-29 21:01:13,2025-11-02 21:01:13,DELIVERED,1316.94
SHP00055304,ORD00058298,WH010,BlueDart,2025-10-17 11:06:10,2025-10-24 11:06:10,DELAYED,1345.99
SHP00055305,ORD00058299,WH003,DTDC,2025-12-21 04:17:25,2025-12-29 04:17:25,DELIVERED,748.34
SHP00055306,ORD00058300,WH005,Delhivery,2025-09-10 14:38:45,2025-09-20 14:38:45,DELIVERED,185.08
SHP00055307,ORD00058302,WH009,Delhivery,2026-07-15 20:04:10,2026-07-18 20:04:10,DELIVERED,322.98
SHP00055308,ORD00058303,WH007,BlueDart,2026-05-31 00:28:01,2026-06-08 00:28:01,DELIVERED,636.19
SHP00055309,ORD00058304,WH001,BlueDart,2026-07-28 09:47:08,2026-08-05 09:47:08,DELIVERED,1483.33
SHP00055310,ORD00058305,WH002,XpressBees,2025-05-03 21:16:17,2025-05-11 21:16:17,DELIVERED,552.82
SHP00055311,ORD00058306,WH004,XpressBees,2026-03-10 11:24:28,,IN_TRANSIT,1347.83
SHP00055312,ORD00058307,WH005,Delhivery,2025-05-23 19:10:53,2025-05-26 19:10:53,DELAYED,1325.39
SHP00055313,ORD00058308,WH008,DTDC,2026-02-04 11:29:24,2026-02-05 11:29:24,DELIVERED,520.66
SHP00055314,ORD00058309,WH007,DTDC,2026-06-25 01:14:52,2026-06-27 01:14:52,DELIVERED,287.3
SHP00055315,ORD00058310,WH004,Delhivery,2026-05-14 15:58:27,2026-05-16 15:58:27,DELIVERED,376.89
SHP00055316,ORD00058311,WH010,BlueDart,2025-03-17 20:12:05,2025-03-20 20:12:05,DELAYED,1169.57
SHP00055317,ORD00058312,WH008,DTDC,2025-12-22 02:54:05,2025-12-29 02:54:05,DELIVERED,954.13
SHP00055318,ORD00058313,WH010,FedEx,2025-07-25 07:05:52,2025-08-01 07:05:52,DELAYED,1287.91
SHP00055319,ORD00058314,WH009,DHL,2026-04-27 08:26:37,2026-05-05 08:26:37,DELIVERED,1130.91
SHP00055320,ORD00058315,WH008,XpressBees,2026-02-26 01:06:59,,IN_TRANSIT,1173.29
SHP00055321,ORD00058316,WH009,DHL,2025-01-15 00:47:47,2025-01-17 00:47:47,DELIVERED,1312.0
SHP00055322,ORD00058317,WH009,BlueDart,2026-04-11 10:56:42,2026-04-19 10:56:42,DELAYED,112.98
SHP00055323,ORD00058318,WH002,BlueDart,2026-02-18 01:41:23,2026-02-26 01:41:23,DELIVERED,330.02
SHP00055324,ORD00058319,WH004,DTDC,2025-06-27 19:32:37,2025-07-03 19:32:37,DELIVERED,363.38
SHP00055325,ORD00058320,WH003,DHL,2026-04-17 04:41:40,2026-04-26 04:41:40,DELIVERED,986.87
SHP00055326,ORD00058321,WH008,DHL,2025-06-17 08:04:20,2025-06-24 08:04:20,DELIVERED,1248.37
SHP00055327,ORD00058322,WH009,DHL,2026-03-03 09:25:00,2026-03-11 09:25:00,DELIVERED,268.54
SHP00055328,ORD00058323,WH003,Ecom Express,2026-04-16 07:59:18,2026-04-18 07:59:18,DELIVERED,311.28
SHP00055329,ORD00058324,WH006,DTDC,2025-03-26 07:41:09,2025-03-28 07:41:09,DELIVERED,1319.56
SHP00055330,ORD00058325,WH002,FedEx,2026-02-22 03:43:13,2026-02-24 03:43:13,DELIVERED,1068.89
SHP00055331,ORD00058326,WH010,BlueDart,2026-03-21 22:30:42,,IN_TRANSIT,55.84
SHP00055332,ORD00058327,WH003,BlueDart,2025-11-07 15:40:23,,IN_TRANSIT,1030.85
SHP00055333,ORD00058328,WH004,BlueDart,2025-11-17 21:48:14,,IN_TRANSIT,1021.84
SHP00055334,ORD00058329,WH004,XpressBees,2026-07-02 10:18:33,2026-07-10 10:18:33,DELIVERED,78.33
SHP00055335,ORD00058330,WH002,XpressBees,2025-04-30 06:09:08,2025-05-10 06:09:08,DELIVERED,212.05
SHP00055336,ORD00058331,WH007,DHL,2026-03-25 03:44:58,2026-03-26 03:44:58,DELIVERED,1136.2
SHP00055337,ORD00058332,WH010,DHL,2025-02-06 12:42:57,,CANCELLED,644.28
SHP00055338,ORD00058333,WH004,FedEx,2026-04-07 06:14:03,2026-04-12 06:14:03,DELAYED,63.6
SHP00055339,ORD00058334,WH001,DTDC,2025-02-14 10:35:02,2025-02-18 10:35:02,DELIVERED,567.55
SHP00055340,ORD00058335,WH007,Delhivery,2025-07-05 08:02:34,2025-07-08 08:02:34,DELIVERED,957.28
SHP00055341,ORD00058336,WH003,DHL,2026-03-29 17:34:24,2026-04-07 17:34:24,DELIVERED,1481.22
SHP00055342,ORD00058337,WH004,Ecom Express,2025-06-25 11:53:11,2025-06-27 11:53:11,DELIVERED,1351.69
SHP00055343,ORD00058338,WH001,Ecom Express,2026-03-05 11:46:04,,IN_TRANSIT,1333.42
SHP00055344,ORD00058339,WH006,FedEx,2026-05-14 14:03:45,2026-05-17 14:03:45,DELIVERED,80.89
SHP00055345,ORD00058340,WH001,XpressBees,2025-08-17 12:57:28,2025-08-20 12:57:28,DELIVERED,698.85
SHP00055346,ORD00058341,WH008,DHL,2025-02-07 02:03:57,2025-02-17 02:03:57,DELIVERED,310.01
SHP00055347,ORD00058342,WH001,BlueDart,2025-04-23 08:29:53,2025-05-03 08:29:53,DELIVERED,449.76
SHP00055348,ORD00058343,WH006,DTDC,2026-01-27 09:45:33,2026-01-30 09:45:33,DELIVERED,1319.93
SHP00055349,ORD00058344,WH004,Ecom Express,2025-07-25 09:01:49,2025-08-03 09:01:49,DELIVERED,795.04
SHP00055350,ORD00058345,WH003,FedEx,2025-09-17 08:58:40,2025-09-25 08:58:40,DELIVERED,1456.19
SHP00055351,ORD00058346,WH009,DHL,2025-03-30 05:08:59,2025-04-04 05:08:59,DELIVERED,133.48
SHP00055352,ORD00058347,WH002,Delhivery,2026-01-12 01:42:52,2026-01-22 01:42:52,DELIVERED,1331.59
SHP00055353,ORD00058348,WH007,Delhivery,2025-10-17 18:08:44,,IN_TRANSIT,640.73
SHP00055354,ORD00058349,WH004,BlueDart,2025-04-16 16:16:07,,CANCELLED,1071.83
SHP00055355,ORD00058350,WH005,Delhivery,2025-11-02 04:35:30,2025-11-10 04:35:30,DELIVERED,1218.4
SHP00055356,ORD00058351,WH009,Delhivery,2026-06-26 18:05:53,2026-06-27 18:05:53,DELIVERED,1287.3
SHP00055357,ORD00058352,WH008,XpressBees,2025-09-10 02:14:22,2025-09-15 02:14:22,DELIVERED,597.07
SHP00055358,ORD00058353,WH009,DHL,2025-11-11 01:54:14,,IN_TRANSIT,445.49
SHP00055359,ORD00058354,WH007,DTDC,2025-10-14 04:50:00,2025-10-16 04:50:00,DELIVERED,55.56
SHP00055360,ORD00058355,WH007,FedEx,2026-06-22 18:55:30,2026-07-01 18:55:30,DELIVERED,126.46
SHP00055361,ORD00058356,WH008,BlueDart,2026-03-07 14:56:33,2026-03-15 14:56:33,DELIVERED,508.79
SHP00055362,ORD00058357,WH008,DTDC,2025-12-22 19:58:00,2025-12-23 19:58:00,DELAYED,1472.61
SHP00055363,ORD00058358,WH001,FedEx,2025-11-03 04:55:43,2025-11-07 04:55:43,DELIVERED,1345.63
SHP00055364,ORD00058359,WH003,DHL,2025-12-17 09:18:39,2025-12-25 09:18:39,DELIVERED,1213.44
SHP00055365,ORD00058360,WH004,DHL,2026-05-03 08:53:50,,IN_TRANSIT,744.97
SHP00055366,ORD00058361,WH001,DHL,2026-06-27 10:47:13,2026-07-07 10:47:13,DELIVERED,55.56
SHP00055367,ORD00058362,WH002,DHL,2026-05-07 08:03:56,,IN_TRANSIT,985.87
SHP00055368,ORD00058363,WH004,DHL,2025-05-22 22:10:52,2025-05-31 22:10:52,DELIVERED,431.65
SHP00055369,ORD00058364,WH009,Delhivery,2025-08-15 08:27:53,2025-08-18 08:27:53,DELIVERED,971.88
SHP00055370,ORD00058365,WH009,BlueDart,2025-07-31 11:08:59,2025-08-02 11:08:59,DELIVERED,122.22
SHP00055371,ORD00058366,WH008,Delhivery,2025-11-08 09:16:25,,IN_TRANSIT,851.26
SHP00055372,ORD00058367,WH004,XpressBees,2026-04-04 00:03:32,2026-04-12 00:03:32,DELIVERED,853.09
SHP00055373,ORD00058368,WH002,FedEx,2026-06-30 03:29:27,2026-07-09 03:29:27,DELAYED,845.52
SHP00055374,ORD00058369,WH007,FedEx,2025-07-19 14:33:04,2025-07-20 14:33:04,DELIVERED,1319.15
SHP00055375,ORD00058370,WH010,XpressBees,2026-02-26 09:57:34,,IN_TRANSIT,1262.21
SHP00055376,ORD00058371,WH003,Delhivery,2025-01-18 20:12:38,2025-01-28 20:12:38,DELIVERED,1369.17
SHP00055377,ORD00058372,WH005,Ecom Express,2026-07-28 13:14:54,2026-08-06 13:14:54,DELIVERED,85.36
SHP00055378,ORD00058373,WH001,Ecom Express,2026-04-05 18:04:49,2026-04-07 18:04:49,DELAYED,1167.61
SHP00055379,ORD00058374,WH007,BlueDart,2025-06-19 03:52:09,2025-06-20 03:52:09,DELIVERED,167.58
SHP00055380,ORD00058375,WH006,Delhivery,2025-10-19 07:42:13,2025-10-28 07:42:13,DELIVERED,360.48
SHP00055381,ORD00058376,WH005,FedEx,2026-07-05 09:08:00,2026-07-10 09:08:00,DELIVERED,360.91
SHP00055382,ORD00058377,WH010,Delhivery,2025-04-01 04:03:58,2025-04-09 04:03:58,DELIVERED,564.26
SHP00055383,ORD00058378,WH006,DTDC,2026-02-13 13:18:30,2026-02-16 13:18:30,DELIVERED,592.77
SHP00055384,ORD00058379,WH006,Delhivery,2025-10-18 07:53:58,2025-10-21 07:53:58,DELIVERED,842.43
SHP00055385,ORD00058380,WH004,XpressBees,2025-12-11 00:31:20,2025-12-13 00:31:20,DELIVERED,1164.22
SHP00055386,ORD00058381,WH004,XpressBees,2026-05-20 11:40:06,,IN_TRANSIT,1355.74
SHP00055387,ORD00058382,WH010,DTDC,2025-08-31 08:07:26,,IN_TRANSIT,945.85
SHP00055388,ORD00058383,WH008,FedEx,2025-01-16 17:44:09,,IN_TRANSIT,841.63
SHP00055389,ORD00058384,WH002,FedEx,2025-10-18 06:27:58,2025-10-24 06:27:58,DELIVERED,205.0
SHP00055390,ORD00058385,WH009,BlueDart,2026-06-14 06:44:10,2026-06-23 06:44:10,DELIVERED,1237.84
SHP00055391,ORD00058386,WH006,FedEx,2025-05-02 10:18:43,2025-05-07 10:18:43,DELIVERED,1337.55
SHP00055392,ORD00058387,WH008,Ecom Express,2026-03-18 13:50:03,,IN_TRANSIT,67.93
SHP00055393,ORD00058388,WH008,Delhivery,2026-05-08 12:56:28,2026-05-12 12:56:28,DELIVERED,774.98
SHP00055394,ORD00058389,WH006,DHL,2025-03-17 02:36:34,2025-03-18 02:36:34,DELIVERED,278.96
SHP00055395,ORD00058390,WH004,DTDC,2025-06-16 05:51:12,2025-06-17 05:51:12,DELAYED,1375.71
SHP00055396,ORD00058391,WH004,Ecom Express,2026-02-10 04:00:14,2026-02-16 04:00:14,DELIVERED,53.62
SHP00055397,ORD00058392,WH004,FedEx,2026-01-09 19:52:06,2026-01-19 19:52:06,DELIVERED,982.29
SHP00055398,ORD00058393,WH003,DTDC,2026-06-16 06:01:45,2026-06-26 06:01:45,DELIVERED,192.36
SHP00055399,ORD00058394,WH008,Delhivery,2025-04-26 18:37:42,2025-05-01 18:37:42,DELAYED,1086.06
SHP00055400,ORD00058395,WH003,BlueDart,2025-11-06 11:28:29,2025-11-08 11:28:29,DELIVERED,1354.22
SHP00055401,ORD00058396,WH006,XpressBees,2026-04-27 11:08:13,2026-05-03 11:08:13,DELIVERED,779.28
SHP00055402,ORD00058397,WH009,Ecom Express,2025-06-01 09:37:43,2025-06-11 09:37:43,DELAYED,1312.18
SHP00055403,ORD00058398,WH009,DHL,2025-04-16 00:39:20,2025-04-23 00:39:20,DELIVERED,95.22
SHP00055404,ORD00058399,WH008,Ecom Express,2025-05-25 06:03:42,2025-05-30 06:03:42,DELAYED,1031.15
SHP00055405,ORD00058400,WH003,Delhivery,2025-06-02 01:39:07,2025-06-04 01:39:07,DELAYED,564.65
SHP00055406,ORD00058401,WH006,DTDC,2025-10-03 11:52:10,2025-10-04 11:52:10,DELAYED,1317.66
SHP00055407,ORD00058402,WH006,DHL,2026-06-13 21:45:30,2026-06-19 21:45:30,DELIVERED,74.44
SHP00055408,ORD00058403,WH008,Ecom Express,2025-12-19 05:28:15,2025-12-27 05:28:15,DELAYED,913.69
SHP00055409,ORD00058406,WH007,XpressBees,2025-06-11 18:56:20,2025-06-17 18:56:20,DELIVERED,640.93
SHP00055410,ORD00058407,WH002,XpressBees,2025-02-14 22:54:38,2025-02-21 22:54:38,DELIVERED,530.49
SHP00055411,ORD00058408,WH001,DTDC,2026-07-27 11:34:56,,IN_TRANSIT,484.08
SHP00055412,ORD00058409,WH008,FedEx,2026-03-26 19:05:49,2026-03-27 19:05:49,DELAYED,1308.9
SHP00055413,ORD00058410,WH003,DHL,2025-02-27 13:24:04,,CANCELLED,1376.95
SHP00055414,ORD00058411,WH004,DHL,2025-07-03 03:46:43,2025-07-10 03:46:43,DELIVERED,313.04
SHP00055415,ORD00058412,WH003,Ecom Express,2025-07-29 15:45:29,2025-08-05 15:45:29,DELIVERED,269.85
SHP00055416,ORD00058413,WH008,DTDC,2025-07-28 01:00:36,2025-08-01 01:00:36,DELIVERED,764.9
SHP00055417,ORD00058414,WH004,DHL,2025-08-04 04:04:22,,IN_TRANSIT,393.05
SHP00055418,ORD00058415,WH006,BlueDart,2025-09-07 22:41:45,,IN_TRANSIT,566.28
SHP00055419,ORD00058416,WH005,Delhivery,2026-02-04 11:18:31,,IN_TRANSIT,277.87
SHP00055420,ORD00058417,WH009,Delhivery,2025-01-04 15:18:58,2025-01-11 15:18:58,DELIVERED,211.04
SHP00055421,ORD00058418,WH007,BlueDart,2025-10-08 15:57:07,2025-10-09 15:57:07,DELIVERED,842.11
SHP00055422,ORD00058419,WH001,Ecom Express,2026-05-08 12:31:55,,IN_TRANSIT,65.37
SHP00055423,ORD00058420,WH003,BlueDart,2025-04-10 13:24:15,2025-04-11 13:24:15,DELIVERED,86.77
SHP00055424,ORD00058421,WH004,BlueDart,2026-03-26 08:41:26,,CANCELLED,182.06
SHP00055425,ORD00058422,WH009,DTDC,2026-04-30 16:38:25,,IN_TRANSIT,1161.81
SHP00055426,ORD00058423,WH002,XpressBees,2025-09-09 17:33:19,2025-09-11 17:33:19,DELIVERED,893.72
SHP00055427,ORD00058424,WH006,FedEx,2025-09-04 21:55:11,,IN_TRANSIT,1479.39
SHP00055428,ORD00058425,WH008,Ecom Express,2026-07-04 19:09:53,2026-07-06 19:09:53,DELAYED,70.39
SHP00055429,ORD00058426,WH005,Ecom Express,2026-04-01 14:09:37,2026-04-07 14:09:37,DELIVERED,305.5
SHP00055430,ORD00058427,WH009,FedEx,2026-04-18 18:46:25,2026-04-26 18:46:25,DELIVERED,1489.76
SHP00055431,ORD00058428,WH002,FedEx,2025-10-12 15:42:25,2025-10-18 15:42:25,DELAYED,949.43
SHP00055432,ORD00058429,WH006,BlueDart,2025-10-29 07:23:28,,IN_TRANSIT,916.34
SHP00055433,ORD00058430,WH002,DTDC,2025-02-10 22:57:57,,IN_TRANSIT,1377.14
SHP00055434,ORD00058431,WH004,DTDC,2025-12-19 06:48:01,,IN_TRANSIT,1417.44
SHP00055435,ORD00058432,WH003,XpressBees,2025-08-18 22:44:06,,IN_TRANSIT,1191.8
SHP00055436,ORD00058433,WH005,DHL,2026-01-22 17:25:55,,IN_TRANSIT,192.41
SHP00055437,ORD00058435,WH010,XpressBees,2025-10-23 06:13:09,2025-10-30 06:13:09,DELIVERED,384.46
SHP00055438,ORD00058436,WH009,DHL,2025-11-21 01:41:33,2025-11-22 01:41:33,DELIVERED,147.05
SHP00055439,ORD00058437,WH010,Ecom Express,2026-01-10 10:00:47,,IN_TRANSIT,284.79
SHP00055440,ORD00058438,WH006,Ecom Express,2025-12-08 21:57:33,2025-12-14 21:57:33,DELIVERED,752.83
SHP00055441,ORD00058439,WH004,DHL,2025-06-22 13:46:20,2025-07-01 13:46:20,DELAYED,1112.74
SHP00055442,ORD00058440,WH001,FedEx,2025-04-10 05:51:27,2025-04-16 05:51:27,DELIVERED,150.44
SHP00055443,ORD00058441,WH007,Delhivery,2026-01-21 13:31:45,2026-01-29 13:31:45,DELIVERED,104.9
SHP00055444,ORD00058442,WH010,BlueDart,2025-09-14 05:13:31,,IN_TRANSIT,1413.12
SHP00055445,ORD00058443,WH002,Delhivery,2025-01-19 13:38:11,2025-01-26 13:38:11,DELIVERED,569.8
SHP00055446,ORD00058444,WH002,DTDC,2025-01-23 13:00:20,2025-02-02 13:00:20,DELIVERED,1443.03
SHP00055447,ORD00058445,WH005,DHL,2025-06-26 19:51:57,2025-06-28 19:51:57,DELAYED,879.88
SHP00055448,ORD00058446,WH008,Delhivery,2026-01-10 22:33:11,2026-01-20 22:33:11,DELIVERED,502.87
SHP00055449,ORD00058447,WH007,XpressBees,2026-05-05 00:29:04,2026-05-14 00:29:04,DELIVERED,323.43
SHP00055450,ORD00058448,WH005,Delhivery,2026-05-24 02:35:47,,IN_TRANSIT,578.37
SHP00055451,ORD00058449,WH009,Delhivery,2025-12-26 09:56:10,2025-12-30 09:56:10,DELIVERED,360.89
SHP00055452,ORD00058450,WH003,BlueDart,2026-03-28 09:54:15,2026-04-05 09:54:15,DELIVERED,72.23
SHP00055453,ORD00058451,WH008,Delhivery,2025-05-22 10:28:34,2025-05-31 10:28:34,DELIVERED,837.31
SHP00055454,ORD00058452,WH001,BlueDart,2026-06-10 19:31:39,,IN_TRANSIT,1465.21
SHP00055455,ORD00058453,WH007,Ecom Express,2025-08-27 12:12:08,2025-09-03 12:12:08,DELIVERED,945.86
SHP00055456,ORD00058454,WH002,FedEx,2026-04-18 23:36:42,2026-04-21 23:36:42,DELIVERED,90.79
SHP00055457,ORD00058455,WH008,FedEx,2025-08-31 07:56:27,2025-09-01 07:56:27,DELIVERED,659.58
SHP00055458,ORD00058456,WH007,Ecom Express,2026-06-30 14:47:39,2026-07-03 14:47:39,DELIVERED,1287.93
SHP00055459,ORD00058457,WH010,DTDC,2026-02-11 06:19:38,2026-02-12 06:19:38,DELIVERED,681.52
SHP00055460,ORD00058459,WH004,XpressBees,2025-04-25 21:31:32,2025-05-04 21:31:32,DELIVERED,1050.18
SHP00055461,ORD00058460,WH006,Delhivery,2026-01-10 06:22:50,2026-01-12 06:22:50,DELIVERED,879.36
SHP00055462,ORD00058461,WH010,DTDC,2025-12-03 06:32:52,2025-12-12 06:32:52,DELIVERED,713.84
SHP00055463,ORD00058462,WH004,FedEx,2025-08-23 10:37:12,2025-09-02 10:37:12,DELAYED,321.96
SHP00055464,ORD00058463,WH007,BlueDart,2025-03-08 23:14:11,2025-03-13 23:14:11,DELIVERED,598.06
SHP00055465,ORD00058464,WH006,Ecom Express,2025-02-01 05:04:24,,IN_TRANSIT,1274.04
SHP00055466,ORD00058466,WH010,FedEx,2025-09-13 07:15:19,2025-09-20 07:15:19,DELIVERED,361.62
SHP00055467,ORD00058467,WH008,Delhivery,2025-08-05 03:55:03,2025-08-14 03:55:03,DELIVERED,1044.06
