inventory_id,warehouse_id,product_id,inventory_date,quantity_on_hand,reserved_quantity,reorder_level
INV00003163,WH007,PROD00320,2025-05-20,4298,147,139
INV00003164,WH007,PROD00419,2026-07-28,1026,414,115
INV00003165,WH007,PROD00334,2026-01-10,3609,325,154
INV00003166,WH007,PROD00447,2025-07-15,3571,373,132
INV00003167,WH007,PROD00121,2026-05-02,4492,279,77
INV00003168,WH007,PROD00076,2025-08-28,3936,371,120
INV00003169,WH007,PROD00176,2025-06-19,4344,33,14
INV00003170,WH007,PROD00397,2025-01-10,1566,38,154
INV00003171,WH007,PROD00207,2026-05-23,4619,329,78
INV00003172,WH007,PROD00488,2026-05-31,4264,174,182
INV00003173,WH007,PROD00146,2025-04-14,2631,279,140
INV00003174,WH007,PROD00315,2025-02-25,4994,236,110
INV00003175,WH007,PROD00131,2025-01-28,4613,255,139
INV00003176,WH007,PROD00231,2025-08-04,0,418,45
INV00003177,WH007,PROD00110,2026-06-02,2434,418,182
INV00003178,WH007,PROD00058,2026-05-13,2092,16,162
INV00003179,WH007,PROD00136,2025-09-25,0,126,89
INV00003180,WH007,PROD00306,2025-07-11,151,229,142
INV00003181,WH007,PROD00023,2025-09-10,2867,192,178
INV00003182,WH007,PROD00074,2025-06-06,4396,110,28
INV00003183,WH007,PROD00424,2026-03-24,244,247,142
INV00003184,WH007,PROD00039,2025-12-04,4579,384,143
INV00003185,WH007,PROD00063,2026-05-05,2381,197,144
INV00003186,WH007,PROD00462,2026-02-24,1627,290,84
INV00003187,WH007,PROD00443,2026-07-26,4542,25,115
INV00003188,WH007,PROD00111,2025-02-20,44,90,130
INV00003189,WH007,PROD00356,2025-04-10,1696,176,157
INV00003190,WH007,PROD00007,2026-02-14,3000,240,140
INV00003191,WH007,PROD00027,2026-07-24,1606,380,147
INV00003192,WH007,PROD00109,2025-06-22,2340,354,111
INV00003193,WH007,PROD00257,2026-04-27,4075,48,163
INV00003194,WH007,PROD00220,2025-06-17,3678,98,68
INV00003195,WH007,PROD00008,2026-03-29,1793,159,155
INV00003196,WH007,PROD00435,2025-05-29,1332,197,80
INV00003197,WH007,PROD00156,2025-03-07,3318,438,34
INV00003198,WH007,PROD00463,2025-12-29,4093,156,12
INV00003199,WH007,PROD00368,2026-06-20,4638,384,31
INV00003200,WH007,PROD00091,2025-10-10,2024,18,131
INV00003201,WH007,PROD00412,2025-04-18,3654,184,109
INV00003202,WH007,PROD00496,2026-02-20,412,356,172
INV00003203,WH007,PROD00079,2025-12-19,934,361,114
INV00003204,WH007,PROD00017,2025-11-13,2561,1,38
INV00003205,WH007,PROD00391,2025-07-16,2021,423,92
INV00003206,WH007,PROD00147,2025-02-22,1420,396,175
INV00003207,WH007,PROD00353,2025-08-05,1062,198,166
INV00003208,WH007,PROD00316,2026-01-30,1521,282,86
INV00003209,WH007,PROD00190,2026-01-07,2492,105,16
INV00003210,WH007,PROD00407,2026-05-23,3235,447,132
INV00003211,WH007,PROD00393,2025-05-12,3511,91,87
INV00003212,WH007,PROD00300,2025-04-10,3150,264,150
INV00003213,WH007,PROD00021,2026-04-30,2793,316,115
INV00003214,WH007,PROD00280,2026-07-17,843,62,137
INV00003215,WH007,PROD00104,2025-12-27,4799,163,165
INV00003216,WH007,PROD00223,2025-12-30,3901,68,130
INV00003217,WH007,PROD00313,2025-03-30,1102,370,190
INV00003218,WH007,PROD00414,2025-08-04,75,96,47
INV00003219,WH007,PROD00212,2026-06-09,1334,307,196
INV00003220,WH007,PROD00352,2025-05-22,186,356,26
INV00003221,WH007,PROD00283,2025-11-08,2520,117,192
INV00003222,WH007,PROD00390,2025-04-22,4425,219,10
INV00003223,WH007,PROD00005,2025-05-19,3112,49,152
INV00003224,WH007,PROD00366,2026-01-04,366,85,36
INV00003225,WH007,PROD00358,2026-02-15,1299,133,21
INV00003226,WH007,PROD00375,2025-10-06,4204,258,113
INV00003227,WH007,PROD00182,2026-04-01,2569,182,108
INV00003228,WH007,PROD00035,2025-05-14,1936,256,47
INV00003229,WH007,PROD00015,2026-04-15,4313,205,77
INV00003230,WH007,PROD00020,2025-07-31,3722,338,49
INV00003231,WH007,PROD00042,2025-08-14,154,415,159
INV00003232,WH007,PROD00301,2025-05-29,276,183,114
INV00003233,WH007,PROD00478,2025-12-01,1274,86,103
INV00003234,WH007,PROD00271,2026-05-06,553,96,197
INV00003235,WH007,PROD00384,2026-07-05,4091,335,109
INV00003236,WH007,PROD00416,2025-07-19,2430,6,162
INV00003237,WH007,PROD00314,2025-03-21,0,153,127
INV00003238,WH007,PROD00477,2025-06-09,4478,8,23
INV00003239,WH007,PROD00361,2025-07-26,3407,33,21
INV00003240,WH007,PROD00161,2025-07-08,3700,448,35
INV00003241,WH007,PROD00433,2025-09-26,2654,175,183
INV00003242,WH007,PROD00259,2026-08-10,165,331,119
INV00003243,WH007,PROD00276,2026-07-08,3499,338,55
INV00003244,WH007,PROD00325,2025-11-22,2072,381,40
INV00003245,WH007,PROD00137,2025-09-16,3592,378,22
INV00003246,WH007,PROD00191,2026-01-03,400,231,190
INV00003247,WH007,PROD00345,2026-05-26,587,87,151
INV00003248,WH007,PROD00362,2025-07-07,3891,324,151
INV00003249,WH007,PROD00495,2025-11-27,1897,350,151
INV00003250,WH007,PROD00487,2025-02-15,732,473,150
INV00003251,WH007,PROD00255,2025-03-19,1526,276,163
INV00003252,WH007,PROD00103,2025-05-10,2578,194,12
INV00003253,WH007,PROD00165,2026-02-17,157,291,117
INV00003254,WH007,PROD00246,2025-09-16,4469,317,184
INV00003255,WH007,PROD00242,2025-09-06,2426,400,186
INV00003256,WH007,PROD00200,2025-01-14,120,127,30
INV00003257,WH007,PROD00409,2026-03-06,405,100,109
INV00003258,WH007,PROD00206,2026-03-11,2886,398,98
INV00003259,WH007,PROD00444,2025-08-06,4654,173,127
INV00003260,WH007,PROD00054,2025-03-26,4216,73,127
INV00003261,WH007,PROD00479,2026-07-09,757,301,172
INV00003262,WH007,PROD00388,2025-04-16,3185,39,17
INV00003263,WH007,PROD00126,2026-02-23,3707,190,189
INV00003264,WH007,PROD00164,2026-01-26,3519,253,59
INV00003265,WH007,PROD00331,2025-09-30,9,439,141
INV00003266,WH007,PROD00084,2025-09-14,4054,176,89
INV00003267,WH007,PROD00025,2025-09-08,3639,233,77
INV00003268,WH007,PROD00157,2026-04-25,1965,404,95
INV00003269,WH007,PROD00100,2026-04-30,2577,364,129
INV00003270,WH007,PROD00174,2025-11-29,660,171,57
INV00003271,WH007,PROD00152,2025-03-31,4277,263,199
INV00003272,WH007,PROD00291,2026-05-29,4678,11,36
INV00003273,WH007,PROD00401,2025-08-31,878,424,185
INV00003274,WH007,PROD00379,2025-06-06,3652,75,120
INV00003275,WH007,PROD00357,2025-12-29,4852,23,50
INV00003276,WH007,PROD00399,2025-08-10,4321,23,75
INV00003277,WH007,PROD00346,2025-11-07,1037,252,85
INV00003278,WH007,PROD00309,2026-05-25,1931,254,131
INV00003279,WH007,PROD00486,2026-06-02,1991,396,44
INV00003280,WH007,PROD00185,2025-12-17,4150,172,123
INV00003281,WH007,PROD00492,2026-01-10,4424,18,186
INV00003282,WH007,PROD00031,2025-02-04,312,153,158
INV00003283,WH007,PROD00461,2026-07-04,2576,148,75
INV00003284,WH007,PROD00135,2025-09-29,2592,46,199
INV00003285,WH007,PROD00243,2025-06-25,959,384,126
INV00003286,WH007,PROD00310,2025-02-01,588,489,97
INV00003287,WH007,PROD00308,2026-07-01,1477,384,196
INV00003288,WH007,PROD00128,2026-04-15,344,444,49
INV00003289,WH007,PROD00245,2025-12-29,2461,51,150
INV00003290,WH007,PROD00096,2025-03-30,1855,54,33
INV00003291,WH007,PROD00274,2025-05-14,4073,228,167
INV00003292,WH007,PROD00140,2025-07-11,952,278,64
INV00003293,WH007,PROD00028,2025-10-06,312,300,179
INV00003294,WH007,PROD00336,2025-09-18,4744,363,176
INV00003295,WH007,PROD00118,2025-04-08,2881,15,42
INV00003296,WH007,PROD00453,2025-06-24,83,385,19
INV00003297,WH007,PROD00077,2025-08-22,341,224,157
INV00003298,WH007,PROD00228,2026-06-30,4143,174,192
INV00003299,WH007,PROD00285,2025-08-24,3183,428,98
INV00003300,WH007,PROD00333,2026-07-29,2095,342,119
INV00003301,WH007,PROD00420,2026-07-24,484,206,46
INV00003302,WH007,PROD00248,2025-12-19,2433,364,111
INV00003303,WH007,PROD00033,2025-06-24,4032,179,70
INV00003304,WH007,PROD00113,2025-07-24,2640,4,39
INV00003305,WH007,PROD00224,2025-06-29,1610,254,106
INV00003306,WH007,PROD00138,2026-05-09,3843,218,65
INV00003307,WH007,PROD00483,2025-08-17,2067,141,151
INV00003308,WH007,PROD00269,2025-07-10,4603,285,76
INV00003309,WH007,PROD00249,2025-07-30,392,317,148
INV00003310,WH007,PROD00287,2025-10-21,2606,10,101
INV00003311,WH007,PROD00085,2026-05-04,4995,438,40
INV00003312,WH007,PROD00432,2025-01-18,2922,236,191
INV00003313,WH007,PROD00293,2026-01-20,916,274,72
INV00003314,WH007,PROD00043,2025-01-26,2373,157,117
INV00003315,WH007,PROD00124,2026-04-30,1846,255,37
INV00003316,WH007,PROD00470,2025-06-24,3685,301,142
INV00003317,WH007,PROD00218,2025-09-01,615,60,139
INV00003318,WH007,PROD00347,2025-08-23,1915,66,145
INV00003319,WH007,PROD00497,2026-03-25,435,187,85
INV00003320,WH007,PROD00225,2025-04-06,1205,90,194
INV00003321,WH007,PROD00040,2026-01-06,2033,476,91
INV00003322,WH007,PROD00186,2025-03-13,89,443,80
INV00003323,WH007,PROD00011,2025-11-29,3471,156,154
INV00003324,WH007,PROD00179,2025-08-30,3437,299,19
INV00003325,WH007,PROD00452,2025-04-08,265,184,67
INV00003326,WH007,PROD00012,2026-06-09,2747,441,72
INV00003327,WH007,PROD00372,2025-11-13,4042,203,101
INV00003328,WH007,PROD00385,2026-04-20,3567,115,130
INV00003329,WH007,PROD00381,2026-01-30,777,9,175
INV00003330,WH007,PROD00342,2025-12-01,2444,47,12
INV00003331,WH007,PROD00208,2026-05-04,1431,58,117
INV00003332,WH007,PROD00010,2025-11-05,557,395,181
INV00003333,WH007,PROD00108,2026-06-02,1617,97,96
INV00003334,WH007,PROD00442,2025-11-17,3832,355,172
INV00003335,WH007,PROD00082,2025-01-06,631,345,137
INV00003336,WH007,PROD00073,2025-06-14,3342,1,60
INV00003337,WH007,PROD00219,2025-12-30,2897,320,116
INV00003338,WH007,PROD00290,2026-01-25,1575,243,79
INV00003339,WH007,PROD00202,2025-07-11,1705,122,96
INV00003340,WH007,PROD00448,2025-03-22,3549,161,145
INV00003341,WH007,PROD00107,2026-01-10,483,279,103
INV00003342,WH007,PROD00215,2026-05-30,4237,446,103
INV00003343,WH007,PROD00456,2025-09-09,4857,61,169
INV00003344,WH007,PROD00396,2025-10-15,3395,20,189
INV00003345,WH007,PROD00392,2025-10-28,2835,231,144
INV00003346,WH007,PROD00364,2025-05-30,1701,11,149
INV00003347,WH007,PROD00067,2025-12-24,901,35,185
INV00003348,WH007,PROD00052,2026-05-16,1852,461,87
INV00003349,WH007,PROD00427,2025-01-28,3390,476,41
INV00003350,WH007,PROD00446,2025-06-27,443,268,50
INV00003351,WH007,PROD00458,2026-02-26,4549,118,101
INV00003352,WH007,PROD00455,2025-10-15,2788,100,189
INV00003353,WH007,PROD00460,2025-01-06,3703,433,181
INV00003354,WH007,PROD00133,2025-04-18,3315,365,152
INV00003355,WH007,PROD00062,2026-08-11,899,194,90
INV00003356,WH007,PROD00026,2025-08-23,3578,298,140
INV00003357,WH007,PROD00106,2026-01-05,2853,357,43
INV00003358,WH007,PROD00298,2025-10-31,865,57,111
INV00003359,WH007,PROD00445,2026-07-18,1987,134,90
INV00003360,WH007,PROD00145,2026-06-02,158,108,144
INV00003361,WH007,PROD00029,2025-10-20,1309,129,151
INV00003362,WH007,PROD00241,2026-06-25,469,0,180
INV00003363,WH007,PROD00072,2025-08-04,1773,78,190
INV00003364,WH007,PROD00437,2025-11-25,1002,152,117
INV00003365,WH007,PROD00377,2025-06-01,4840,63,31
INV00003366,WH007,PROD00038,2025-05-27,4983,183,150
INV00003367,WH007,PROD00078,2025-03-24,3216,97,123
INV00003368,WH007,PROD00047,2025-07-05,1906,217,117
INV00003369,WH007,PROD00217,2025-01-30,3254,311,166
INV00003370,WH007,PROD00430,2025-01-23,3156,214,176
INV00003371,WH007,PROD00321,2026-04-02,113,463,154
INV00003372,WH007,PROD00340,2025-05-08,2579,154,132
INV00003373,WH007,PROD00348,2025-06-19,2702,399,149
INV00003374,WH007,PROD00094,2026-03-21,1678,450,176
INV00003375,WH007,PROD00319,2026-02-10,450,329,168
INV00003376,WH007,PROD00037,2025-03-26,1656,33,162
INV00003377,WH007,PROD00066,2026-04-21,2866,256,23
INV00003378,WH007,PROD00349,2026-06-06,2964,127,25
INV00003379,WH007,PROD00250,2026-02-18,3724,482,174
INV00003380,WH007,PROD00214,2026-06-18,3095,84,169
INV00003381,WH007,PROD00018,2025-05-24,2209,150,42
INV00003382,WH007,PROD00418,2025-02-28,1389,176,47
INV00003383,WH007,PROD00406,2025-06-19,2340,171,135
INV00003384,WH007,PROD00088,2026-08-11,4374,225,82
INV00003385,WH007,PROD00341,2025-06-05,54,231,86
INV00003386,WH007,PROD00238,2025-02-26,3139,259,173
INV00003387,WH007,PROD00323,2026-07-27,1940,465,103
INV00003388,WH007,PROD00485,2025-06-19,3119,329,108
INV00003389,WH007,PROD00451,2025-04-10,2473,246,97
INV00003390,WH007,PROD00153,2025-01-25,1446,0,25
INV00003391,WH007,PROD00260,2026-01-28,798,160,116
INV00003392,WH007,PROD00498,2026-03-04,4,6,20
INV00003393,WH007,PROD00268,2025-09-22,2686,274,62
INV00003394,WH007,PROD00024,2025-11-11,2179,485,174
INV00003395,WH007,PROD00132,2025-10-14,3656,389,81
INV00003396,WH007,PROD00177,2025-02-19,2139,44,198
INV00003397,WH007,PROD00499,2026-01-25,3003,83,129
INV00003398,WH007,PROD00475,2025-04-15,4590,475,115
INV00003399,WH007,PROD00173,2025-10-29,3833,292,141
INV00003400,WH007,PROD00425,2025-11-13,4823,3,44
INV00003401,WH007,PROD00339,2025-05-23,1746,139,184
INV00003402,WH007,PROD00070,2025-06-02,1608,56,35
INV00003403,WH007,PROD00049,2025-04-25,3865,283,131
INV00003404,WH007,PROD00197,2025-12-23,1587,244,114
INV00003405,WH007,PROD00125,2025-11-05,2217,152,80
INV00003406,WH007,PROD00481,2025-02-21,3703,268,58
INV00003407,WH007,PROD00154,2026-04-08,2200,127,73
INV00003408,WH007,PROD00123,2025-06-15,1050,139,178
INV00003409,WH007,PROD00440,2026-04-11,1941,379,56
INV00003410,WH007,PROD00196,2025-10-17,3814,147,32
INV00003411,WH007,PROD00273,2026-03-05,1560,340,191
INV00003412,WH007,PROD00083,2026-02-18,1711,88,188
INV00003413,WH007,PROD00187,2025-01-10,3024,364,17
INV00003414,WH007,PROD00169,2025-12-30,880,229,17
INV00003415,WH007,PROD00327,2025-06-28,1136,407,147
INV00003416,WH007,PROD00134,2025-07-19,2924,151,96
INV00003417,WH007,PROD00299,2026-03-16,1342,447,110
INV00003418,WH007,PROD00421,2025-05-29,2629,321,131
INV00003419,WH007,PROD00277,2025-07-05,4113,376,100
INV00003420,WH007,PROD00151,2026-05-13,2401,1,83
INV00003421,WH007,PROD00034,2025-01-22,4384,440,28
INV00003422,WH007,PROD00262,2025-04-04,9,423,44
INV00003423,WH007,PROD00129,2026-02-04,1436,262,105
INV00003424,WH007,PROD00150,2025-11-13,2976,369,80
INV00003425,WH007,PROD00099,2025-03-25,3318,117,159
INV00003426,WH007,PROD00119,2025-09-10,2805,32,47
INV00003427,WH007,PROD00114,2026-03-14,362,92,188
INV00003428,WH007,PROD00454,2026-03-10,3296,404,177
INV00003429,WH007,PROD00193,2025-03-15,697,253,91
INV00003430,WH007,PROD00061,2025-05-25,2438,364,200
INV00003431,WH007,PROD00395,2026-06-21,2663,299,160
INV00003432,WH007,PROD00469,2025-09-11,0,91,90
INV00003433,WH007,PROD00170,2025-07-05,1637,138,130
INV00003434,WH007,PROD00400,2026-05-16,4521,490,136
INV00003435,WH007,PROD00205,2025-08-31,4874,430,116
INV00003436,WH007,PROD00256,2026-04-11,4258,347,24
INV00003437,WH007,PROD00484,2026-03-24,4625,439,54
INV00003438,WH007,PROD00036,2026-08-05,2188,340,22
INV00003439,WH007,PROD00178,2026-04-14,3349,106,185
INV00003440,WH007,PROD00383,2025-12-31,2737,8,107
INV00003441,WH007,PROD00239,2026-04-06,4960,120,45
INV00003442,WH007,PROD00365,2025-05-19,4790,356,187
INV00003443,WH007,PROD00211,2025-03-22,701,446,177
INV00003444,WH007,PROD00127,2026-06-23,2151,240,126
INV00003445,WH007,PROD00429,2025-12-04,322,335,22
INV00003446,WH007,PROD00046,2026-07-22,1142,139,93
INV00003447,WH007,PROD00149,2026-08-14,4244,145,154
INV00003448,WH007,PROD00184,2025-02-15,2731,27,36
INV00003449,WH007,PROD00014,2026-07-13,4992,491,37
INV00003450,WH007,PROD00041,2025-01-29,604,486,116
INV00003451,WH007,PROD00159,2025-04-17,3424,154,181
INV00003452,WH007,PROD00423,2025-03-12,3707,154,78
INV00003453,WH007,PROD00180,2025-02-25,1508,381,141
INV00003454,WH007,PROD00116,2025-08-08,1180,196,185
INV00003455,WH007,PROD00411,2026-06-21,4686,256,181
INV00003456,WH007,PROD00307,2026-02-06,3145,5,48
INV00003457,WH007,PROD00069,2025-10-12,1218,77,123
INV00003458,WH007,PROD00237,2025-01-01,2864,73,57
INV00003459,WH007,PROD00282,2026-03-25,4838,454,149
INV00003460,WH007,PROD00404,2025-04-11,2048,363,52
INV00003461,WH007,PROD00235,2025-04-30,4644,93,95
INV00003462,WH007,PROD00204,2026-02-06,1691,378,87
INV00003463,WH007,PROD00089,2025-06-19,1575,298,133
INV00003464,WH007,PROD00105,2025-07-02,3963,120,184
INV00003465,WH007,PROD00222,2026-07-30,4017,311,90
INV00003466,WH007,PROD00272,2025-02-19,4416,478,25
INV00003467,WH007,PROD00232,2025-11-04,2376,99,61
INV00003468,WH007,PROD00373,2025-05-17,2880,24,185
INV00003469,WH007,PROD00065,2026-08-06,3356,473,173
INV00003470,WH007,PROD00312,2026-03-28,1467,414,167
INV00003471,WH007,PROD00482,2025-11-21,3107,36,125
INV00003472,WH007,PROD00363,2025-11-03,3396,158,72
INV00003473,WH007,PROD00048,2025-12-13,4198,111,27
INV00003474,WH007,PROD00436,2025-08-08,574,71,163
INV00003475,WH007,PROD00275,2026-07-24,259,450,194
INV00003476,WH007,PROD00059,2025-12-29,333,398,135
INV00003477,WH007,PROD00166,2026-06-26,4908,303,105
INV00003478,WH007,PROD00097,2025-02-21,3243,378,24
INV00003479,WH007,PROD00294,2025-11-07,3412,260,52
INV00003480,WH007,PROD00095,2025-03-19,4223,97,134
INV00003481,WH007,PROD00405,2026-02-21,913,230,151
INV00003482,WH007,PROD00181,2025-09-06,3360,307,22
INV00003483,WH007,PROD00292,2025-06-03,2955,259,13
INV00003484,WH007,PROD00410,2025-09-15,612,273,77
INV00003485,WH007,PROD00115,2026-02-16,4485,43,81
INV00003486,WH007,PROD00019,2025-04-13,522,24,63
INV00003487,WH007,PROD00402,2025-05-21,1507,116,76
INV00003488,WH007,PROD00450,2026-01-11,2294,143,86
INV00003489,WH007,PROD00075,2025-03-20,4097,405,129
INV00003490,WH007,PROD00188,2025-12-06,1440,357,102
INV00003491,WH007,PROD00201,2025-03-14,2101,26,138
INV00003492,WH007,PROD00380,2025-11-02,2605,384,57
INV00003493,WH007,PROD00090,2025-05-06,2668,256,188
INV00003494,WH007,PROD00367,2025-09-03,1727,22,33
INV00003495,WH007,PROD00317,2025-01-05,3815,85,46
INV00003496,WH007,PROD00158,2025-02-26,3627,470,110
INV00003497,WH007,PROD00261,2025-11-24,190,308,67
INV00003498,WH007,PROD00284,2026-02-15,3014,482,148
INV00003499,WH007,PROD00045,2025-08-09,543,348,110
INV00003500,WH007,PROD00203,2026-06-30,1301,324,63
INV00003501,WH008,PROD00089,2025-02-28,2000,146,133
INV00003502,WH008,PROD00050,2025-09-09,2513,125,165
INV00003503,WH008,PROD00407,2026-02-10,2109,49,132
INV00003504,WH008,PROD00033,2026-08-08,3505,492,70
INV00003505,WH008,PROD00491,2025-10-23,1849,183,24
INV00003506,WH008,PROD00013,2025-09-23,4794,290,177
INV00003507,WH008,PROD00374,2025-08-02,4575,90,73
INV00003508,WH008,PROD00254,2025-06-18,555,380,18
INV00003509,WH008,PROD00025,2025-10-14,4481,31,77
INV00003510,WH008,PROD00125,2025-08-27,2807,313,80
INV00003511,WH008,PROD00443,2026-03-26,2161,498,115
INV00003512,WH008,PROD00496,2025-01-21,1777,137,172
INV00003513,WH008,PROD00304,2025-02-16,3970,294,31
INV00003514,WH008,PROD00119,2026-03-11,4176,487,47
INV00003515,WH008,PROD00153,2025-02-06,4188,166,25
INV00003516,WH008,PROD00019,2026-05-03,629,13,63
INV00003517,WH008,PROD00122,2025-10-04,2445,216,102
INV00003518,WH008,PROD00238,2025-02-26,289,32,173
INV00003519,WH008,PROD00336,2026-04-04,1618,450,176
INV00003520,WH008,PROD00135,2026-05-13,2939,357,199
INV00003521,WH008,PROD00056,2025-10-27,4885,217,32
INV00003522,WH008,PROD00067,2026-06-29,1610,53,185
INV00003523,WH008,PROD00187,2026-01-15,2138,138,17
INV00003524,WH008,PROD00322,2026-07-30,284,173,127
INV00003525,WH008,PROD00132,2025-01-04,2286,296,81
INV00003526,WH008,PROD00232,2025-12-26,877,272,61
INV00003527,WH008,PROD00194,2026-08-10,558,215,189
INV00003528,WH008,PROD00268,2025-11-29,3089,348,62
INV00003529,WH008,PROD00024,2025-06-09,1697,292,174
INV00003530,WH008,PROD00016,2025-11-13,2834,247,95
INV00003531,WH008,PROD00460,2025-04-15,196,72,181
INV00003532,WH008,PROD00266,2025-12-19,2020,210,151
INV00003533,WH008,PROD00411,2025-02-24,510,417,181
INV00003534,WH008,PROD00128,2025-11-21,4858,339,49
INV00003535,WH008,PROD00402,2026-08-14,1373,202,76
INV00003536,WH008,PROD00217,2025-08-21,3775,440,166
INV00003537,WH008,PROD00425,2026-03-11,3694,119,44
INV00003538,WH008,PROD00201,2025-09-12,333,192,138
INV00003539,WH008,PROD00471,2026-03-19,2368,68,152
INV00003540,WH008,PROD00288,2025-01-18,3310,214,85
INV00003541,WH008,PROD00426,2026-04-10,1585,226,126
INV00003542,WH008,PROD00224,2025-04-27,0,23,106
INV00003543,WH008,PROD00064,2026-04-06,2495,14,146
INV00003544,WH008,PROD00264,2026-02-01,612,454,58
INV00003545,WH008,PROD00170,2025-04-04,1483,333,130
INV00003546,WH008,PROD00203,2025-05-23,2845,387,63
INV00003547,WH008,PROD00456,2025-07-04,2533,63,169
INV00003548,WH008,PROD00351,2025-05-23,4796,228,62
INV00003549,WH008,PROD00177,2025-04-14,4668,69,198
INV00003550,WH008,PROD00093,2026-04-28,1270,469,177
INV00003551,WH008,PROD00445,2026-01-13,4868,91,90
INV00003552,WH008,PROD00469,2026-06-02,2764,212,90
INV00003553,WH008,PROD00353,2026-05-12,4612,282,166
INV00003554,WH008,PROD00047,2026-04-19,89,43,117
INV00003555,WH008,PROD00291,2025-01-26,661,41,36
INV00003556,WH008,PROD00088,2026-02-02,652,302,82
INV00003557,WH008,PROD00060,2025-06-20,2057,1,187
INV00003558,WH008,PROD00354,2025-04-19,2273,372,137
INV00003559,WH008,PROD00017,2025-10-23,3029,216,38
